Layers,Complexity,MSE Train,MSE Future,MSE Past,MSE Train and Test
"(7, 5, 6, 5, 7, 1)",161,0.2924000322818756,0.202621266245842,0.07152405381202698,0.3690086305141449
"(7, 9, 8, 1)",161,0.2779160737991333,0.2280370444059372,0.06336773931980133,0.3655018508434296
"(7, 6, 6, 5, 5, 1)",161,0.2879596650600433,0.2572286128997803,0.0705653503537178,0.36012929677963257
"(7, 5, 9, 6, 1)",161,0.29322078824043274,0.2977047562599182,0.054126538336277015,0.38429379463195795
"(7, 6, 5, 11, 1)",161,0.2921402454376221,0.34521767497062683,0.0571100227534771,0.3770086169242859
"(7, 5, 10, 5, 1)",161,0.3049547076225281,0.2088068723678589,0.04927786067128182,0.3695120811462401
"(7, 7, 6, 7, 1)",161,0.285573273897171,0.4585505723953247,0.04138520359992981,0.38557326793670654
"(7, 6, 14, 1)",161,0.2918320596218109,0.3242193460464477,0.07697221636772156,0.3844809532165527
"(7, 7, 5, 5, 5, 1)",162,0.2825644314289093,0.2206979393959045,0.04974474757909775,0.3610920906066895
"(7, 5, 5, 13, 1)",162,0.2989453971385956,0.15837976336479187,0.0507434643805027,0.37341633439064026
"(7, 6, 5, 5, 7, 1)",163,0.3020492792129517,0.5193451046943665,0.08023573458194733,0.3907763659954071
"(7, 6, 6, 9, 1)",163,0.2797095775604248,0.5831725597381592,0.058256760239601135,0.35984089970588684
"(7, 5, 5, 6, 7, 1)",163,0.29500922560691833,0.15036143362522125,0.04996993392705917,0.3705600202083588
"(7, 18, 1)",163,0.2773943245410919,0.5711207985877991,0.04882805049419403,0.36360642313957214
"(7, 5, 5, 5, 9, 1)",164,0.29341012239456177,0.2636162340641022,0.07994905859231949,0.3798734545707703
"(7, 5, 7, 9, 1)",164,0.28559911251068115,0.3245290517807007,0.06244771555066109,0.37402310967445374
"(7, 8, 10, 1)",165,0.28845369815826416,0.2156984508037567,0.050506167113780975,0.3636883199214935
"(7, 7, 12, 1)",165,0.2805387079715729,0.1291530877351761,0.054712634533643716,0.3629757463932037
"(7, 10, 7, 1)",165,0.2689938545227051,0.3090372383594513,0.06787879019975662,0.3520670533180237
"(7, 5, 6, 11, 1)",165,0.2835541367530823,0.25598374009132385,0.07839421182870865,0.362339586019516
"(7, 9, 5, 6, 1)",165,0.2865527868270874,0.3148382902145386,0.0626017227768898,0.3661448657512665
"(7, 5, 7, 5, 6, 1)",165,0.2918242514133453,0.21566885709762573,0.06637167185544968,0.3765310943126679
"(7, 6, 8, 6, 1)",165,0.2960435152053833,0.6220975518226624,0.07008203119039537,0.3662486672401428
"(7, 5, 5, 5, 5, 5, 1)",166,0.2812034785747528,0.30550241470336914,0.05383012443780899,0.3537441194057465
"(7, 8, 5, 8, 1)",166,0.2885259687900543,0.29539021849632263,0.04805966466665268,0.3693932294845581
"(7, 7, 5, 10, 1)",167,0.2842593491077423,0.355977475643158,0.04529830813407898,0.3690406680107117
"(7, 7, 7, 6, 1)",167,0.2901378273963928,0.4171244204044342,0.0608220174908638,0.3707275092601776
"(7, 11, 6, 1)",167,0.2794901430606842,0.2949429452419281,0.0691099464893341,0.3570932447910309
"(7, 12, 5, 1)",167,0.2813168466091156,0.19826653599739075,0.046319805085659034,0.3618020117282867
"(7, 5, 18, 1)",167,0.29228076338768005,0.7789302468299866,0.04442287981510162,0.3621434271335602
"(7, 8, 6, 6, 1)",167,0.28680220246315,0.2437296956777573,0.071339912712574,0.3604614734649658
"(7, 5, 6, 6, 6, 1)",167,0.2955096364021301,0.20951661467552185,0.0422903336584568,0.3753502666950226
"(7, 5, 5, 7, 6, 1)",167,0.3003364205360413,0.43483424186706543,0.04567354917526245,0.3785671293735504
"(7, 6, 9, 5, 1)",167,0.27822110056877136,0.2797422707080841,0.06356506794691086,0.35771074891090393
"(7, 6, 5, 12, 1)",168,0.2850911915302277,0.2513240873813629,0.04991243407130242,0.37546467781066895
"(7, 6, 5, 6, 6, 1)",168,0.2884078621864319,0.4038907289505005,0.054769914597272866,0.3674606382846832
"(7, 6, 6, 5, 6, 1)",168,0.2937183976173401,0.41529446840286255,0.06481991708278656,0.3655402660369873
"(7, 5, 6, 5, 8, 1)",168,0.2850085198879242,0.5861303806304932,0.0742153525352478,0.3574022948741913
"(7, 5, 5, 8, 5, 1)",169,0.2983899414539337,0.1868506222963333,0.06797601282596588,0.375019371509552
"(7, 5, 8, 5, 5, 1)",169,0.2763968706130981,0.2395549416542053,0.07142055034637451,0.3526222407817841
"(7, 7, 6, 8, 1)",169,0.3039081394672394,0.21238461136817927,0.05672846361994744,0.3819483816623688
"(7, 7, 5, 5, 6, 1)",169,0.2804478108882904,0.19908520579338074,0.06091977283358574,0.3661269545555115
"(7, 6, 15, 1)",169,0.2947288453578949,0.42196258902549744,0.06283267587423325,0.37064656615257263
"(7, 5, 5, 14, 1)",169,0.2931465208530426,0.22324776649475095,0.04789505153894424,0.3463936746120453
"(7, 5, 8, 8, 1)",169,0.29123085737228394,0.3044408857822418,0.08979112654924393,0.34313255548477173
"(7, 6, 5, 5, 8, 1)",170,0.275188684463501,0.35503336787223816,0.07427883893251419,0.36618417501449585
"(7, 6, 7, 8, 1)",170,0.2746661603450775,0.325594425201416,0.057102784514427185,0.35215121507644653
